epoch,step,train_loss:_epoch,train_loss:_step,val_loss:_epoch,val_loss:_step
,93,,,,6.239406108856201
,94,,,,6.820757865905762
,95,,,,6.566227912902832
23,3767,,,6.480489730834961,
23,3767,6.587333679199219,,,
24,3769,,6.751492023468018,,
24,3774,,6.383383750915527,,
24,3779,,6.509307861328125,,
24,3784,,6.797413349151611,,
24,3789,,6.535940170288086,,
24,3794,,6.64240837097168,,
24,3799,,6.514618873596191,,
24,3804,,6.492331504821777,,
24,3809,,6.586225986480713,,
24,3814,,6.667350769042969,,
24,3819,,6.879751205444336,,
24,3824,,6.185595989227295,,
24,3829,,6.509152889251709,,
24,3834,,6.368959903717041,,
24,3839,,6.782863616943359,,
24,3844,,6.808799743652344,,
24,3849,,6.64647102355957,,
24,3854,,6.827654838562012,,
24,3859,,6.393240928649902,,
24,3864,,6.648705959320068,,
24,3869,,6.545090675354004,,
24,3874,,7.034579753875732,,
24,3879,,6.4438347816467285,,
24,3884,,6.566873073577881,,
24,3889,,6.273779392242432,,
24,3894,,6.283247947692871,,
24,3899,,6.875844478607178,,
24,3904,,6.939070224761963,,
24,3909,,6.42324686050415,,
24,3914,,6.396981239318848,,
24,3919,,6.580617904663086,,
24,3924,,6.7886223793029785,,
,96,,,,6.26214075088501
,97,,,,6.224189281463623
,98,,,,6.779910087585449
,99,,,,6.485383987426758
24,3924,,,6.437905788421631,
24,3924,6.547194957733154,,,
25,3929,,6.299129962921143,,
25,3934,,6.349844932556152,,
25,3939,,6.789755821228027,,
25,3944,,6.141092300415039,,
25,3949,,6.150163650512695,,
25,3954,,7.079237937927246,,
25,3959,,6.574785232543945,,
25,3964,,6.704225540161133,,
25,3969,,6.296084880828857,,
25,3974,,6.437845230102539,,
25,3979,,6.426753520965576,,
25,3984,,6.617203235626221,,
25,3989,,6.710770130157471,,
25,3994,,6.688366413116455,,
25,3999,,6.475357532501221,,
25,4004,,6.963488578796387,,
25,4009,,6.36217737197876,,
25,4014,,6.117659568786621,,
25,4019,,6.254860877990723,,
25,4024,,6.382924556732178,,
25,4029,,6.587282657623291,,
25,4034,,6.380055904388428,,
25,4039,,6.585264682769775,,
25,4044,,6.480486869812012,,
25,4049,,6.408017635345459,,
25,4054,,6.551620960235596,,
25,4059,,6.501541614532471,,
25,4064,,6.302270412445068,,
25,4069,,6.384395599365234,,
25,4074,,6.426085472106934,,
25,4079,,6.730513572692871,,
,100,,,,6.204830169677734
,101,,,,6.204695701599121
,102,,,,6.804049968719482
,103,,,,6.36417293548584
25,4081,,,6.394436836242676,
25,4081,6.512894630432129,,,
26,4084,,6.392021179199219,,
26,4089,,6.617276668548584,,
26,4094,,6.615972518920898,,
26,4099,,6.570313453674316,,
26,4104,,6.48984956741333,,
26,4109,,6.562465190887451,,
26,4114,,6.260426044464111,,
26,4119,,6.323875427246094,,
26,4124,,6.725594520568848,,
26,4129,,6.45165491104126,,
26,4134,,6.190865993499756,,
26,4139,,6.503785133361816,,
26,4144,,6.248420715332031,,
26,4149,,6.86082649230957,,
26,4154,,6.126228332519531,,
26,4159,,6.563536167144775,,
26,4164,,6.275961875915527,,
26,4169,,6.0985107421875,,
26,4174,,6.169965744018555,,
26,4179,,6.654328346252441,,
26,4184,,6.5208587646484375,,
26,4189,,6.169103145599365,,
26,4194,,6.4979424476623535,,
26,4199,,6.781771659851074,,
26,4204,,6.345699310302734,,
26,4209,,6.437958717346191,,
26,4214,,6.505926132202148,,
26,4219,,6.301285266876221,,
26,4224,,6.567139625549316,,
26,4229,,6.455537796020508,,
26,4234,,6.3705878257751465,,
,104,,,,6.183200359344482
,105,,,,6.111364841461182
,106,,,,6.709904193878174
,107,,,,6.392653465270996
26,4238,,,6.34928035736084,
26,4238,6.482055187225342,,,
27,4239,,6.642409324645996,,
27,4244,,6.318891525268555,,
27,4249,,6.603777885437012,,
27,4254,,6.612054347991943,,
27,4259,,6.2747931480407715,,
27,4264,,6.664248466491699,,
27,4269,,6.086491584777832,,
27,4274,,6.508664608001709,,
27,4279,,6.456539154052734,,
27,4284,,6.136409282684326,,
27,4289,,5.995059490203857,,
27,4294,,6.148886203765869,,
27,4299,,6.519121170043945,,
27,4304,,6.742996692657471,,
27,4309,,6.543167591094971,,
27,4314,,6.316701412200928,,
27,4319,,6.154421806335449,,
27,4324,,6.208795070648193,,
27,4329,,6.562502861022949,,
27,4334,,6.593735218048096,,
27,4339,,6.546901702880859,,
27,4344,,6.301231384277344,,
27,4349,,6.498962879180908,,
27,4354,,6.366738796234131,,
27,4359,,6.616959571838379,,
27,4364,,6.487968444824219,,
27,4369,,6.638003826141357,,
27,4374,,6.75110387802124,,
27,4379,,6.744777679443359,,
27,4384,,6.768259048461914,,
27,4389,,6.6532883644104,,
27,4394,,6.301568508148193,,
,108,,,,6.213189601898193
,109,,,,6.138620376586914
,110,,,,6.766292095184326
,111,,,,6.344604969024658
27,4395,,,6.3656768798828125,
27,4395,6.458902359008789,,,
28,4399,,6.471311092376709,,
28,4404,,6.686665058135986,,
28,4409,,6.056723594665527,,
28,4414,,6.687990665435791,,
28,4419,,6.071376800537109,,
28,4424,,6.408279895782471,,
28,4429,,6.317752361297607,,
28,4434,,6.395834445953369,,
28,4439,,6.599756717681885,,
28,4444,,6.599784851074219,,
28,4449,,5.951512336730957,,
28,4454,,6.229024410247803,,
28,4459,,6.664182186126709,,
28,4464,,6.328963279724121,,
28,4469,,6.280113220214844,,
28,4474,,6.888537406921387,,
28,4479,,6.629595756530762,,
28,4484,,6.371070384979248,,
28,4489,,6.406895637512207,,
28,4494,,6.44656229019165,,
28,4499,,6.4455389976501465,,
28,4504,,6.513513565063477,,
28,4509,,6.588645935058594,,
28,4514,,6.363044261932373,,
28,4519,,6.553703308105469,,
28,4524,,6.356720924377441,,
28,4529,,6.28165864944458,,
28,4534,,6.342670917510986,,
28,4539,,6.382311820983887,,
28,4544,,6.32691764831543,,
28,4549,,6.1611328125,,
,112,,,,6.121423244476318
,113,,,,6.134469032287598
,114,,,,6.61363410949707
,115,,,,6.352785110473633
28,4552,,,6.305577754974365,
28,4552,6.422306060791016,,,
29,4554,,6.41624641418457,,
29,4559,,7.011754512786865,,
29,4564,,5.881428241729736,,
29,4569,,6.355861663818359,,
29,4574,,6.489123344421387,,
29,4579,,6.464816093444824,,
29,4584,,6.3489274978637695,,
29,4589,,6.169901371002197,,
29,4594,,6.132226943969727,,
29,4599,,6.217164039611816,,
29,4604,,6.278820514678955,,
29,4609,,6.392922401428223,,
29,4614,,6.3658318519592285,,
29,4619,,6.380210876464844,,
29,4624,,6.149595737457275,,
29,4629,,6.526481628417969,,
29,4634,,6.6558518409729,,
29,4639,,6.184601783752441,,
29,4644,,6.731566429138184,,
29,4649,,6.655129432678223,,
29,4654,,6.15553092956543,,
29,4659,,6.293758869171143,,
29,4664,,6.226086139678955,,
29,4669,,6.33128547668457,,
29,4674,,6.329416275024414,,
29,4679,,6.478417873382568,,
29,4684,,6.758227825164795,,
29,4689,,6.320038795471191,,
29,4694,,6.279868125915527,,
29,4699,,6.338749408721924,,
29,4704,,6.431519508361816,,
29,4709,,6.306855201721191,,
,116,,,,6.10028076171875
,117,,,,6.108457565307617
,118,,,,6.641574382781982
,119,,,,6.337646484375
29,4709,,,6.296989917755127,
29,4709,6.391554832458496,,,
30,4714,,6.306736946105957,,
30,4719,,6.267763137817383,,
30,4724,,5.8829851150512695,,
30,4729,,6.864507675170898,,
30,4734,,6.15734338760376,,
30,4739,,6.5135178565979,,
30,4744,,6.372870922088623,,
30,4749,,6.668482303619385,,
30,4754,,6.446245193481445,,
30,4759,,6.150936126708984,,
30,4764,,6.174040794372559,,
30,4769,,6.290567398071289,,
30,4774,,6.107250690460205,,
30,4779,,6.53453254699707,,
30,4784,,6.754302024841309,,
30,4789,,6.463554382324219,,
30,4794,,6.378818035125732,,
30,4799,,6.356646537780762,,
30,4804,,6.4934282302856445,,
30,4809,,6.425698757171631,,
30,4814,,6.285060882568359,,
30,4819,,6.892827033996582,,
30,4824,,6.100574970245361,,
30,4829,,6.575461387634277,,
30,4834,,6.232077121734619,,
30,4839,,6.069397926330566,,
30,4844,,6.093423843383789,,
30,4849,,6.432746887207031,,
30,4854,,6.555134296417236,,
30,4859,,6.440093994140625,,
30,4864,,6.165955543518066,,
,120,,,,6.102272987365723
,121,,,,6.104706287384033
,122,,,,6.609816074371338
,123,,,,6.306618690490723
30,4866,,,6.280853271484375,
30,4866,6.3731513023376465,,,
31,4869,,6.187604904174805,,
31,4874,,6.313930511474609,,
31,4879,,6.189004898071289,,
31,4884,,6.380170822143555,,
31,4889,,6.243284225463867,,
31,4894,,6.10267448425293,,
31,4899,,6.040435791015625,,
31,4904,,6.5850067138671875,,
31,4909,,6.56841516494751,,
31,4914,,6.456055641174316,,
31,4919,,6.347991943359375,,
31,4924,,6.427311420440674,,
31,4929,,6.156998634338379,,
31,4934,,6.454902648925781,,
31,4939,,6.449373722076416,,
31,4944,,6.47285270690918,,
31,4949,,6.234091758728027,,
31,4954,,6.845707893371582,,
31,4959,,6.248597145080566,,
31,4964,,6.305253982543945,,
31,4969,,6.395180702209473,,
31,4974,,6.491303443908691,,
31,4979,,6.308541774749756,,
31,4984,,6.259072303771973,,
31,4989,,6.3182373046875,,
31,4994,,6.228315353393555,,
31,4999,,6.284539699554443,,
31,5004,,6.043063640594482,,
31,5009,,6.228255271911621,,
31,5014,,6.1339874267578125,,
31,5019,,6.059908866882324,,
,124,,,,6.102971076965332
,125,,,,5.995427131652832
,126,,,,6.639854431152344
,127,,,,6.264363765716553
31,5023,,,6.250654220581055,
31,5023,6.353038787841797,,,
32,5024,,6.437287330627441,,
32,5029,,6.211953639984131,,
32,5034,,6.390113353729248,,
32,5039,,6.44630765914917,,
32,5044,,6.564752101898193,,
32,5049,,6.382734775543213,,
32,5054,,6.424069881439209,,
32,5059,,6.499117851257324,,
32,5064,,6.534374237060547,,
32,5069,,6.523937225341797,,
32,5074,,6.581044673919678,,
32,5079,,6.402891635894775,,
32,5084,,6.458748817443848,,
32,5089,,6.303178787231445,,
32,5094,,6.185396671295166,,
32,5099,,6.566245079040527,,
32,5104,,6.37628173828125,,
32,5109,,6.452133655548096,,
32,5114,,6.839053153991699,,
32,5119,,6.555633544921875,,
32,5124,,5.801071643829346,,
32,5129,,6.681743144989014,,
32,5134,,6.4794182777404785,,
32,5139,,6.104194164276123,,
32,5144,,6.1438727378845215,,
32,5149,,6.339650630950928,,
32,5154,,6.133070945739746,,
32,5159,,5.875900745391846,,
32,5164,,6.246622085571289,,
32,5169,,6.350756645202637,,
32,5174,,6.39026403427124,,
32,5179,,6.215999603271484,,
,128,,,,6.041050434112549
,129,,,,5.992490291595459
,130,,,,6.564979553222656
,131,,,,6.218238353729248
32,5180,,,6.204189777374268,
32,5180,6.328474044799805,,,
33,5184,,6.3489580154418945,,
33,5189,,6.324368000030518,,
33,5194,,6.895852088928223,,
33,5199,,6.382331371307373,,
33,5204,,6.150144100189209,,
33,5209,,5.988661766052246,,
33,5214,,6.039067268371582,,
33,5219,,6.292109966278076,,
33,5224,,5.951352596282959,,
33,5229,,6.228494167327881,,
33,5234,,6.241831302642822,,
33,5239,,6.387691497802734,,
33,5244,,6.728007793426514,,
33,5249,,6.07935905456543,,
33,5254,,6.269861698150635,,
33,5259,,6.235622406005859,,
33,5264,,6.603752136230469,,
33,5269,,6.182279586791992,,
33,5274,,6.7359137535095215,,
33,5279,,6.129599094390869,,
33,5284,,6.184601783752441,,
33,5289,,6.329405784606934,,
33,5294,,6.419067859649658,,
33,5299,,6.165159702301025,,
33,5304,,6.308206558227539,,
33,5309,,6.57961893081665,,
33,5314,,6.385873794555664,,
33,5319,,6.552743911743164,,
33,5324,,6.2151665687561035,,
33,5329,,6.169338703155518,,
33,5334,,6.261771202087402,,
,132,,,,6.04432487487793
,133,,,,5.972970008850098
,134,,,,6.606807708740234
,135,,,,6.287502765655518
33,5337,,,6.227901458740234,
33,5337,6.309007167816162,,,
34,5339,,5.971243381500244,,
34,5344,,6.431124210357666,,
34,5349,,6.470324516296387,,
34,5354,,6.110234260559082,,
34,5359,,6.409245491027832,,
34,5364,,6.590748310089111,,
34,5369,,6.270322322845459,,
34,5374,,6.321841716766357,,
34,5379,,6.470106601715088,,
34,5384,,6.33996057510376,,
34,5389,,6.35564661026001,,
34,5394,,6.457097053527832,,
34,5399,,6.733015060424805,,
34,5404,,6.247769832611084,,
34,5409,,6.015802383422852,,
34,5414,,6.09776496887207,,
34,5419,,6.319490432739258,,
34,5424,,5.97869348526001,,
34,5429,,6.194826602935791,,
34,5434,,6.51717472076416,,
34,5439,,6.187256813049316,,
34,5444,,5.992770671844482,,
34,5449,,6.103552341461182,,
34,5454,,6.4327287673950195,,
34,5459,,6.511383533477783,,
34,5464,,6.149650573730469,,
34,5469,,6.047313213348389,,
34,5474,,6.137680530548096,,
34,5479,,6.154152870178223,,
34,5484,,5.827663898468018,,
34,5489,,6.22825288772583,,
34,5494,,6.410562515258789,,
,136,,,,6.04017972946167
,137,,,,5.996564865112305
,138,,,,6.579683780670166
,139,,,,6.233148097991943
34,5494,,,6.2123942375183105,
34,5494,6.285378456115723,,,
35,5499,,6.234935283660889,,
35,5504,,6.551896095275879,,
35,5509,,6.127712726593018,,
35,5514,,6.551638126373291,,
35,5519,,6.114919185638428,,
35,5524,,6.345799922943115,,
35,5529,,6.226417064666748,,
35,5534,,5.950082778930664,,
35,5539,,6.204342365264893,,
35,5544,,6.167592525482178,,
35,5549,,6.244576454162598,,
35,5554,,6.476097106933594,,
35,5559,,6.370563983917236,,
35,5564,,6.065546035766602,,
35,5569,,6.194295406341553,,
35,5574,,6.179956436157227,,
35,5579,,6.36663818359375,,
35,5584,,6.288744926452637,,
35,5589,,6.279993534088135,,
35,5594,,6.384090423583984,,
35,5599,,6.7498650550842285,,
35,5604,,6.400909900665283,,
35,5609,,5.838804721832275,,
35,5614,,6.260690689086914,,
35,5619,,6.122511863708496,,
35,5624,,6.311733722686768,,
35,5629,,6.207649230957031,,
35,5634,,6.4195237159729,,
35,5639,,6.251935958862305,,
35,5644,,6.1075639724731445,,
35,5649,,6.16392707824707,,
,140,,,,6.01319694519043
,141,,,,5.911291599273682
,142,,,,6.491304874420166
,143,,,,6.199277400970459
35,5651,,,6.1537675857543945,
35,5651,6.272266387939453,,,
36,5654,,6.170486927032471,,
36,5659,,6.26637077331543,,
36,5664,,6.64442253112793,,
36,5669,,6.644834995269775,,
36,5674,,6.172060966491699,,
36,5679,,6.216876029968262,,
36,5684,,6.301863670349121,,
36,5689,,6.32761812210083,,
36,5694,,6.281713008880615,,
36,5699,,6.062576770782471,,
36,5704,,6.158737659454346,,
36,5709,,6.616465091705322,,
36,5714,,6.521989822387695,,
36,5719,,6.247574806213379,,
36,5724,,6.228289604187012,,
36,5729,,6.189920425415039,,
36,5734,,6.508265018463135,,
36,5739,,6.282009124755859,,
36,5744,,6.406020164489746,,
36,5749,,6.439841270446777,,
36,5754,,5.99719762802124,,
36,5759,,6.367608070373535,,
36,5764,,6.082001686096191,,
36,5769,,6.168056488037109,,
36,5774,,6.103560447692871,,
36,5779,,6.05852746963501,,
36,5784,,6.035327434539795,,
36,5789,,6.414775371551514,,
36,5794,,6.454679012298584,,
36,5799,,6.416921615600586,,
36,5804,,6.265664100646973,,
,144,,,,6.003941535949707
,145,,,,5.930936336517334
,146,,,,6.439675807952881
,147,,,,6.207768440246582
36,5808,,,6.145580291748047,
36,5808,6.2552337646484375,,,
37,5809,,6.500226974487305,,
37,5814,,6.672826766967773,,
37,5819,,6.270212173461914,,
37,5824,,6.20513916015625,,
37,5829,,5.731679439544678,,
37,5834,,6.303027629852295,,
37,5839,,6.349672794342041,,
37,5844,,6.317466735839844,,
37,5849,,6.184517860412598,,
37,5854,,6.830340385437012,,
37,5859,,5.966605186462402,,
37,5864,,6.160445213317871,,
37,5869,,6.178531169891357,,
37,5874,,6.518014907836914,,
37,5879,,6.489796161651611,,
37,5884,,6.179081916809082,,
37,5889,,6.019708633422852,,
37,5894,,6.179729461669922,,
37,5899,,6.631561756134033,,
37,5904,,6.403958797454834,,
37,5909,,6.130889892578125,,
37,5914,,6.559316158294678,,
37,5919,,6.271928787231445,,
37,5924,,6.236878395080566,,
37,5929,,6.349332332611084,,
37,5934,,6.159849643707275,,
37,5939,,6.386491775512695,,
37,5944,,5.906065464019775,,
37,5949,,6.268050193786621,,
37,5954,,5.939566135406494,,
37,5959,,6.295092582702637,,
37,5964,,6.237830638885498,,
,148,,,,5.975017070770264
,149,,,,5.883133411407471
,150,,,,6.452898025512695
,151,,,,6.153084754943848
37,5965,,,6.116033554077148,
37,5965,6.241308212280273,,,
38,5969,,5.84671688079834,,
38,5974,,6.557005405426025,,
38,5979,,6.287789821624756,,
38,5984,,6.207894325256348,,
38,5989,,6.625290393829346,,
38,5994,,6.195871353149414,,
38,5999,,6.025794506072998,,
38,6004,,5.961696147918701,,
38,6009,,5.997996807098389,,
38,6014,,6.419146537780762,,
38,6019,,6.272497653961182,,
38,6024,,7.082036972045898,,
38,6029,,6.145349979400635,,
38,6034,,6.508176326751709,,
38,6039,,6.206330299377441,,
38,6044,,6.447205066680908,,
38,6049,,6.229376316070557,,
38,6054,,5.974221229553223,,
38,6059,,6.204536437988281,,
38,6064,,6.436417102813721,,
38,6069,,6.534714221954346,,
38,6074,,6.069253921508789,,
38,6079,,6.329836368560791,,
38,6084,,6.226251125335693,,
38,6089,,6.353928089141846,,
38,6094,,6.511641502380371,,
38,6099,,6.124016761779785,,
38,6104,,6.170804977416992,,
38,6109,,5.887331962585449,,
38,6114,,6.004000186920166,,
38,6119,,6.236832141876221,,
,152,,,,5.982021808624268
,153,,,,5.890058517456055
,154,,,,6.413172245025635
,155,,,,6.192720890045166
38,6122,,,6.119493007659912,
38,6122,6.22361946105957,,,
39,6124,,6.382017612457275,,
39,6129,,6.144663333892822,,
39,6134,,6.051150798797607,,
39,6139,,6.16453742980957,,
39,6144,,6.204901218414307,,
39,6149,,6.122852802276611,,
39,6154,,6.122840881347656,,
39,6159,,6.159731864929199,,
39,6164,,6.3045501708984375,,
39,6169,,6.493448257446289,,
39,6174,,6.385594844818115,,
39,6179,,5.959188938140869,,
39,6184,,6.127736568450928,,
39,6189,,6.194918155670166,,
39,6194,,6.369704246520996,,
39,6199,,6.4096574783325195,,
39,6204,,6.166938304901123,,
39,6209,,5.86521053314209,,
39,6214,,6.323530197143555,,
39,6219,,6.508578777313232,,
39,6224,,6.297629356384277,,
39,6229,,6.212570667266846,,
39,6234,,6.253453731536865,,
39,6239,,6.535757064819336,,
39,6244,,6.382224082946777,,
39,6249,,6.617311954498291,,
39,6254,,6.192972660064697,,
39,6259,,6.618571758270264,,
39,6264,,6.098160743713379,,
39,6269,,6.166258811950684,,
39,6274,,5.9503607749938965,,
39,6279,,6.805683612823486,,
,156,,,,5.937312602996826
,157,,,,5.902919769287109
,158,,,,6.419098377227783
,159,,,,6.10626745223999
39,6279,,,6.091399669647217,
39,6279,6.212368488311768,,,
